,timestamp,value
949212,2025-06-21 03:13:00,85.2
949213,2025-06-09 04:12:00,1.9
949214,2025-06-06 14:25:00,1.9
949216,2025-06-02 03:45:00,46.4
949218,2025-06-30 05:16:00,34.0
949219,2025-06-23 10:06:00,33.6
949220,2025-06-01 11:25:00,43.1
949221,2025-06-29 06:36:00,94.0
949222,2025-06-06 04:55:00,90.0
949223,2025-06-25 06:17:00,6.3
949224,2025-06-27 04:20:00,93.5
949225,2025-06-04 11:19:00,49.9
949227,2025-06-25 03:44:00,2.5
949228,2025-06-13 11:15:00,62.3
949229,2025-06-12 09:46:00,72.9
949230,2025-06-29 20:30:00,71.3
949231,2025-06-03 16:14:00,52.5
949232,2025-06-21 00:13:00,6.7
949233,2025-06-24 15:55:00,34.2
949235,2025-06-25 13:32:00,18.7
949236,2025-06-26 10:03:00,35.9
949237,2025-06-17 21:05:00,52.8
949238,2025-06-03 22:54:00,60.3
949239,2025-06-29 23:42:00,71.3
949240,2025-06-08 14:31:00,95.1
949241,2025-06-27 21:30:00,6.6
949242,2025-06-30 21:54:00,88.1
949243,2025-06-05 21:29:00,2.8
949244,2025-06-16 12:04:00,81.4
949245,2025-06-18 15:49:00,29.8
949247,2025-06-11 00:28:00,52.8
949248,2025-06-05 10:21:00,93.4
949249,2025-06-06 05:05:00,33.7
949250,2025-06-21 00:32:00,4.2
949251,2025-06-14 21:45:00,40.1
949252,2025-06-13 09:55:00,17.0
949253,2025-06-16 15:39:00,82.3
949254,2025-06-28 00:03:00,29.6
949255,2025-06-15 12:58:00,43.1
949256,2025-06-08 08:13:00,80.0
949257,2025-06-04 22:33:00,2.8
949258,2025-06-23 09:33:00,18.4
949259,2025-06-12 09:05:00,4.5
949260,2025-06-02 10:53:00,16.2
949261,2025-06-22 07:18:00,20.5
949262,2025-06-22 06:44:00,56.5
949263,2025-06-06 09:37:00,21.3
949264,2025-06-13 00:27:00,34.3
949265,2025-06-30 05:57:00,71.7
949266,2025-06-06 04:33:00,48.0
949267,2025-06-08 12:19:00,53.1
949268,2025-06-21 14:55:00,75.9
949269,2025-06-13 20:21:00,0.7
949270,2025-06-11 04:37:00,46.5
949271,2025-06-14 08:04:00,68.3
949273,2025-06-29 08:33:00,55.0
949274,2025-06-26 18:33:00,86.4
949275,2025-06-02 08:56:00,16.6
949276,2025-06-13 01:28:00,67.2
949278,2025-06-06 13:40:00,37.5
949279,2025-06-21 08:47:00,40.8
949280,2025-06-20 14:45:00,98.7
949281,2025-06-12 15:00:00,63.5
949282,2025-06-10 01:56:00,17.7
949283,2025-06-03 17:58:00,71.3
949284,2025-06-07 15:31:00,48.3
949285,2025-06-20 17:32:00,69.5
949286,2025-06-04 06:22:00,24.6
949287,2025-06-25 15:50:00,32.1
949288,2025-06-05 21:01:00,77.9
949289,2025-06-17 06:52:00,39.9
949290,2025-06-25 14:55:00,40.7
949291,2025-06-23 11:41:00,85.7
949292,2025-06-18 00:28:00,53.5
949293,2025-06-16 05:55:00,83.0
949294,2025-06-12 20:17:00,26.9
949295,2025-06-09 13:47:00,47.8
949296,2025-06-05 20:28:00,59.0
949297,2025-06-27 12:00:00,42.1
949298,2025-06-10 22:18:00,60.9
949299,2025-06-17 22:53:00,94.4
949300,2025-06-04 19:45:00,11.6
949302,2025-06-30 17:17:00,46.2
949303,2025-06-26 03:05:00,34.2
949304,2025-06-27 20:58:00,26.8
949305,2025-06-11 13:28:00,24.2
949306,2025-06-17 16:42:00,38.5
949307,2025-06-24 04:57:00,95.7
949308,2025-06-07 03:35:00,18.8
949310,2025-06-20 14:43:00,39.3
949313,2025-06-29 23:00:00,66.9
949314,2025-06-08 04:58:00,0.6
949315,2025-06-22 04:06:00,14.9
949316,2025-06-11 17:49:00,10.4
949317,2025-06-26 19:43:00,50.0
949319,2025-06-25 16:41:00,50.2
949320,2025-06-18 02:52:00,27.5
949322,2025-06-15 11:54:00,45.5
949323,2025-06-19 04:12:00,7.6
949324,2025-06-20 19:27:00,21.8
949325,2025-06-04 00:12:00,51.6
949327,2025-06-27 02:53:00,13.8
949328,2025-06-10 19:07:00,4.9
949329,2025-06-04 08:24:00,64.4
949331,2025-06-28 20:45:00,23.3
949332,2025-06-13 20:16:00,8.3
949333,2025-06-26 17:55:00,3.0
949334,2025-06-02 22:59:00,70.9
949335,2025-06-02 00:24:00,94.7
949336,2025-06-20 15:09:00,1.6
949337,2025-06-12 23:23:00,91.3
949339,2025-06-23 17:11:00,42.4
949340,2025-06-03 03:30:00,53.2
949341,2025-06-01 06:59:00,36.8
949342,2025-06-06 21:19:00,19.3
949343,2025-06-18 18:31:00,42.8
949345,2025-06-03 21:54:00,62.2
949346,2025-06-18 01:10:00,97.6
949347,2025-06-17 09:54:00,70.8
949348,2025-06-05 12:00:00,47.4
949349,2025-06-01 07:46:00,80.2
949350,2025-06-10 06:58:00,9.1
949351,2025-06-19 19:03:00,95.7
949352,2025-06-07 20:44:00,91.2
949354,2025-06-23 08:02:00,80.2
949357,2025-06-29 17:02:00,74.9
949358,2025-06-30 02:41:00,35.5
949359,2025-06-20 22:51:00,28.1
949360,2025-06-27 21:16:00,8.7
949361,2025-06-08 15:35:00,98.5
949362,2025-06-12 07:22:00,70.6
949363,2025-06-10 14:01:00,9.5
949364,2025-06-18 03:35:00,12.3
949366,2025-06-05 09:57:00,87.2
949368,2025-06-25 00:45:00,22.0
949369,2025-06-30 01:26:00,29.2
949370,2025-06-06 09:57:00,14.7
949371,2025-06-12 01:33:00,5.6
949372,2025-06-19 15:14:00,19.1
949373,2025-06-30 11:54:00,86.9
949374,2025-06-11 20:04:00,6.7
949375,2025-06-30 06:23:00,44.6
949376,2025-06-21 02:16:00,57.1
949377,2025-06-15 15:33:00,97.4
949378,2025-06-17 17:13:00,32.6
949379,2025-06-17 21:57:00,90.6
949382,2025-06-01 08:16:00,6.2
949383,2025-06-21 16:08:00,73.3
949384,2025-06-06 20:23:00,29.3
949385,2025-06-01 03:47:00,8.5
949386,2025-06-25 03:54:00,15.7
949388,2025-06-03 16:58:00,60.8
949390,2025-06-30 21:28:00,8.0
949391,2025-06-25 04:57:00,86.2
949392,2025-06-13 01:03:00,78.3
949393,2025-06-22 04:44:00,24.9
949394,2025-06-29 10:53:00,69.7
949395,2025-06-12 15:31:00,55.3
949396,2025-06-05 12:35:00,27.3
949397,2025-06-21 12:50:00,67.4
949399,2025-06-28 23:01:00,56.4
949400,2025-06-10 09:08:00,38.2
949401,2025-06-02 06:47:00,30.2
949402,2025-06-12 16:42:00,97.9
949403,2025-06-13 06:13:00,74.2
949404,2025-06-06 14:06:00,33.0
949407,2025-06-02 19:22:00,28.5
949409,2025-06-11 01:43:00,34.3
949410,2025-06-05 22:42:00,75.7
949411,2025-06-12 19:15:00,65.5
949412,2025-06-23 06:09:00,34.5
949413,2025-06-26 09:41:00,79.2
949414,2025-06-24 02:30:00,91.2
949415,2025-06-08 17:32:00,46.0
949416,2025-06-07 11:05:00,66.8
949417,2025-06-11 16:41:00,16.9
949418,2025-06-16 12:42:00,15.4
949419,2025-06-17 21:15:00,50.9
949420,2025-06-22 06:23:00,67.8
949421,2025-06-14 10:31:00,63.6
949422,2025-06-03 00:51:00,33.9
949423,2025-06-20 07:51:00,76.7
949425,2025-06-01 16:59:00,48.4
949426,2025-06-08 00:23:00,18.7
949427,2025-06-26 18:59:00,32.1
949428,2025-06-12 06:01:00,4.8
949429,2025-06-13 10:50:00,1.7
949430,2025-06-01 01:25:00,71.5
949431,2025-06-07 16:09:00,69.6
949432,2025-06-07 20:25:00,24.4
949433,2025-06-20 07:37:00,68.8
949434,2025-06-22 03:49:00,10.7
949435,2025-06-16 11:25:00,45.1
949436,2025-06-21 22:13:00,33.0
949437,2025-06-04 05:01:00,3.0
949438,2025-06-16 06:26:00,80.2
949439,2025-06-09 11:44:00,71.8
949441,2025-06-25 14:01:00,41.0
949442,2025-06-27 09:59:00,49.3
949443,2025-06-05 09:04:00,55.7
949444,2025-06-15 12:50:00,75.8
949445,2025-06-04 19:33:00,53.3
949446,2025-06-05 06:05:00,82.6
949447,2025-06-22 01:11:00,48.6
949448,2025-06-02 04:53:00,69.0
949449,2025-06-15 10:44:00,19.4
949450,2025-06-29 08:43:00,98.8
949451,2025-06-23 03:51:00,10.4
949452,2025-06-04 16:19:00,23.6
949453,2025-06-19 16:25:00,62.5
949454,2025-06-09 09:54:00,45.4
949455,2025-06-15 09:39:00,67.5
949457,2025-06-12 23:35:00,59.7
949458,2025-06-07 22:24:00,19.1
949460,2025-06-15 01:44:00,7.9
949461,2025-06-13 02:25:00,1.3
949462,2025-06-24 11:44:00,50.2
949463,2025-06-26 10:36:00,81.2
949465,2025-06-18 11:04:00,75.2
949466,2025-06-01 09:46:00,80.0
949468,2025-06-01 18:08:00,90.8
949469,2025-06-14 21:30:00,88.2
949470,2025-06-27 11:23:00,39.2
949471,2025-06-15 02:36:00,57.2
949472,2025-06-11 18:41:00,96.4
949474,2025-06-29 13:48:00,11.3
949475,2025-06-09 00:21:00,73.5
949476,2025-06-06 11:45:00,39.1
949477,2025-06-16 02:54:00,99.3
949478,2025-06-05 19:00:00,24.4
949479,2025-06-02 00:41:00,32.7
949480,2025-06-19 04:33:00,37.3
949481,2025-06-12 16:25:00,0.8
949482,2025-06-20 09:54:00,19.2
949483,2025-06-10 18:13:00,96.3
949484,2025-06-09 03:24:00,7.7
949486,2025-06-13 02:30:00,91.9
949487,2025-06-16 13:39:00,43.6
949488,2025-06-01 05:21:00,81.8
949489,2025-06-08 16:22:00,83.5
949490,2025-06-16 02:45:00,35.4
949492,2025-06-29 16:27:00,22.5
949493,2025-06-07 19:43:00,98.1
949495,2025-06-02 23:40:00,43.2
949496,2025-06-23 08:01:00,93.1
949497,2025-06-17 12:07:00,27.3
949498,2025-06-28 07:11:00,91.9
949499,2025-06-09 15:02:00,39.0
949500,2025-06-18 12:18:00,73.2
949501,2025-06-14 03:42:00,64.5
949502,2025-06-12 12:08:00,36.0
949503,2025-06-28 16:20:00,19.1
949504,2025-06-26 15:50:00,60.9
949506,2025-06-26 18:10:00,86.8
949507,2025-06-25 22:00:00,31.1
949508,2025-06-29 21:03:00,67.5
949509,2025-06-14 23:44:00,52.9
949510,2025-06-07 02:42:00,6.5
949512,2025-06-20 05:35:00,53.4
949513,2025-06-14 23:41:00,52.7
949514,2025-06-24 13:03:00,91.5
949515,2025-06-13 17:20:00,12.1
949516,2025-06-20 06:50:00,67.4
949518,2025-06-13 08:20:00,15.2
949519,2025-06-16 03:31:00,79.7
949520,2025-06-11 11:59:00,59.3
949522,2025-06-13 20:12:00,75.8
949523,2025-06-11 19:51:00,6.8
949524,2025-06-11 03:10:00,22.3
949525,2025-06-11 20:21:00,34.0
949526,2025-06-06 21:02:00,55.9
949527,2025-06-08 05:53:00,17.3
949528,2025-06-10 03:27:00,1.5
949529,2025-06-15 09:24:00,86.8
949530,2025-06-11 16:31:00,18.2
949531,2025-06-08 15:04:00,55.4
949533,2025-06-21 09:46:00,90.7
949534,2025-06-23 07:36:00,31.0
949535,2025-06-09 15:52:00,21.5
949536,2025-06-22 02:18:00,39.2
949537,2025-06-13 23:14:00,95.5
949538,2025-06-12 16:36:00,98.5
949540,2025-06-23 16:07:00,80.6
949541,2025-06-30 02:58:00,96.7
949542,2025-06-02 08:10:00,17.1
949543,2025-06-01 07:37:00,37.4
949544,2025-06-03 11:07:00,93.9
949546,2025-06-30 02:45:00,79.3
949547,2025-06-17 23:41:00,90.4
949548,2025-06-01 08:31:00,66.5
949549,2025-06-24 11:41:00,63.3
949551,2025-06-26 05:05:00,54.2
949553,2025-06-21 02:44:00,21.3
949554,2025-06-08 11:53:00,16.8
949555,2025-06-20 15:36:00,68.3
949556,2025-06-12 21:21:00,73.0
949558,2025-06-24 21:38:00,76.0
949559,2025-06-22 01:19:00,95.4
949560,2025-06-10 22:24:00,56.2
949561,2025-06-06 04:44:00,44.7
949564,2025-06-26 15:30:00,83.4
949565,2025-06-15 07:11:00,30.8
949566,2025-06-19 01:27:00,65.1
949567,2025-06-23 02:00:00,35.5
949568,2025-06-25 17:47:00,59.9
949569,2025-06-15 22:48:00,38.0
949570,2025-06-28 12:05:00,11.1
949571,2025-06-08 09:15:00,81.8
949573,2025-06-30 12:21:00,2.2
949574,2025-06-01 10:21:00,70.0
949575,2025-06-12 08:13:00,6.6
949576,2025-06-08 16:56:00,44.0
949577,2025-06-22 19:56:00,49.2
949578,2025-06-17 17:33:00,69.6
949579,2025-06-03 20:40:00,24.2
949580,2025-06-13 08:17:00,79.5
949582,2025-06-14 01:24:00,82.7
949583,2025-06-07 03:02:00,70.8
949584,2025-06-15 18:05:00,76.4
949585,2025-06-27 15:54:00,97.2
949586,2025-06-24 14:38:00,6.1
949587,2025-06-18 20:51:00,49.7
949588,2025-06-28 19:22:00,88.7
949589,2025-06-15 05:21:00,95.9
949590,2025-06-05 08:58:00,24.4
949592,2025-06-16 07:20:00,0.6
949593,2025-06-01 00:34:00,85.2
949594,2025-06-20 13:25:00,34.2
949596,2025-06-20 04:58:00,6.2
949597,2025-06-28 01:06:00,43.0
949598,2025-06-10 00:59:00,85.8
949599,2025-06-09 16:46:00,63.2
949600,2025-06-26 02:09:00,5.3
949601,2025-06-03 05:00:00,97.8
949604,2025-06-29 19:31:00,53.8
949605,2025-06-27 04:29:00,20.2
949607,2025-06-19 19:09:00,93.9
949608,2025-06-02 21:16:00,95.5
949609,2025-06-18 04:31:00,25.2
949610,2025-06-26 01:47:00,33.0
949611,2025-06-16 22:32:00,25.8
949612,2025-06-04 14:42:00,43.6
949613,2025-06-13 14:54:00,87.9
949614,2025-06-04 16:39:00,40.2
949615,2025-06-23 17:59:00,67.7
949616,2025-06-11 03:28:00,81.8
949617,2025-06-11 00:37:00,53.0
949618,2025-06-04 16:40:00,81.8
949619,2025-06-11 07:06:00,53.1
949620,2025-06-22 22:27:00,72.0
949622,2025-06-22 15:14:00,12.5
949623,2025-06-27 04:29:00,78.4
949624,2025-06-27 06:30:00,77.5
949625,2025-06-03 03:21:00,53.8
949626,2025-06-30 07:26:00,65.1
949627,2025-06-05 00:05:00,51.4
949628,2025-06-05 04:47:00,88.4
949629,2025-06-01 21:09:00,99.4
949630,2025-06-11 14:45:00,72.0
949632,2025-06-11 03:35:00,49.0
949634,2025-06-10 08:16:00,17.1
949635,2025-06-10 14:32:00,29.5
949636,2025-06-24 21:39:00,50.8
949637,2025-06-26 00:43:00,74.2
949638,2025-06-23 08:06:00,54.8
949639,2025-06-08 13:09:00,36.9
949641,2025-06-06 20:24:00,84.2
949642,2025-06-18 11:49:00,95.4
949643,2025-06-28 21:48:00,87.2
949644,2025-06-03 17:15:00,94.2
949645,2025-06-18 17:28:00,5.4
949646,2025-06-20 05:18:00,8.8
949648,2025-06-05 18:55:00,18.2
949650,2025-06-05 07:59:00,7.4
949651,2025-06-09 12:09:00,78.8
949653,2025-06-26 21:54:00,74.7
949655,2025-06-26 01:39:00,76.2
949656,2025-06-07 18:36:00,19.2
949657,2025-06-28 07:20:00,97.4
949658,2025-06-30 11:34:00,50.0
949659,2025-06-20 22:41:00,27.3
949660,2025-06-22 11:30:00,31.9
949661,2025-06-15 08:19:00,51.4
949662,2025-06-13 05:46:00,4.8
949663,2025-06-10 14:12:00,0.8
949664,2025-06-06 02:55:00,84.7
949666,2025-06-23 00:59:00,54.0
949667,2025-06-10 20:10:00,98.0
949668,2025-06-27 19:10:00,2.0
949669,2025-06-30 10:35:00,29.1
949670,2025-06-07 22:39:00,7.3
949671,2025-06-26 04:09:00,29.3
949672,2025-06-16 11:50:00,94.5
949673,2025-06-28 14:52:00,87.8
949676,2025-06-05 08:25:00,52.7
949677,2025-06-03 02:52:00,77.7
949678,2025-06-23 14:40:00,44.6
949679,2025-06-29 06:18:00,68.9
949680,2025-06-21 12:26:00,65.7
949682,2025-06-21 08:44:00,42.2
949683,2025-06-29 08:44:00,57.0
949684,2025-06-03 05:42:00,56.6
949685,2025-06-27 16:16:00,88.4
949686,2025-06-14 21:54:00,40.2
949687,2025-06-08 19:00:00,82.5
949688,2025-06-12 07:43:00,77.0
949689,2025-06-08 10:45:00,43.0
949690,2025-06-27 20:32:00,87.3
949691,2025-06-29 06:38:00,51.0
949692,2025-06-18 17:05:00,36.0
949693,2025-06-23 16:17:00,19.4
949695,2025-06-04 22:42:00,5.9
949697,2025-06-21 20:24:00,78.4
949698,2025-06-08 00:58:00,64.6
949699,2025-06-03 06:16:00,50.2
949700,2025-06-09 21:34:00,14.5
949701,2025-06-30 04:45:00,21.3
949702,2025-06-21 08:21:00,81.5
949703,2025-06-12 09:55:00,17.6
949704,2025-06-05 06:13:00,94.4
949705,2025-06-13 09:14:00,6.7
949706,2025-06-09 01:42:00,97.0
949707,2025-06-17 01:29:00,44.8
949708,2025-06-20 20:35:00,43.9
949709,2025-06-24 21:50:00,32.2
949710,2025-06-04 21:20:00,14.2
949711,2025-06-06 14:18:00,28.4
949712,2025-06-04 09:13:00,71.4
949713,2025-06-06 12:13:00,61.9
949714,2025-06-19 03:40:00,54.3
