,timestamp,value
117933,2025-06-21 06:44:00,1.5
117934,2025-06-10 12:31:00,17.6
117935,2025-06-19 02:47:00,63.5
117936,2025-06-01 08:36:00,35.9
117937,2025-06-25 15:47:00,82.1
117938,2025-06-19 18:51:00,85.1
117939,2025-06-20 02:17:00,86.0
117940,2025-06-19 18:37:00,3.2
117941,2025-06-20 23:36:00,18.2
117942,2025-06-09 12:51:00,26.6
117943,2025-06-27 10:23:00,54.4
117944,2025-06-27 07:47:00,75.7
117945,2025-06-18 13:24:00,32.7
117946,2025-06-08 21:16:00,95.8
117947,2025-06-18 05:31:00,47.6
117949,2025-06-25 11:32:00,29.7
117950,2025-06-07 15:38:00,47.2
117951,2025-06-01 11:49:00,65.5
117952,2025-06-10 17:04:00,91.5
117955,2025-06-27 02:15:00,10.5
117956,2025-06-03 04:00:00,97.7
117957,2025-06-04 03:56:00,60.6
117958,2025-06-29 10:21:00,63.9
117959,2025-06-28 18:18:00,5.9
117960,2025-06-22 03:33:00,84.1
117961,2025-06-30 22:14:00,77.3
117963,2025-06-28 23:59:00,81.9
117964,2025-06-19 05:07:00,41.7
117965,2025-06-26 03:46:00,0.2
117966,2025-06-26 14:07:00,30.8
117968,2025-06-12 12:44:00,94.2
117969,2025-06-07 13:15:00,25.2
117970,2025-06-11 06:22:00,98.1
117971,2025-06-15 14:28:00,92.4
117972,2025-06-21 11:51:00,73.6
117974,2025-06-09 08:55:00,84.5
117975,2025-06-19 00:17:00,56.6
117976,2025-06-16 11:39:00,41.1
117977,2025-06-20 06:48:00,36.6
117979,2025-06-06 07:29:00,39.0
117980,2025-06-21 23:58:00,40.7
117981,2025-06-01 08:43:00,45.3
117982,2025-06-05 03:03:00,85.6
117983,2025-06-03 17:45:00,46.0
117985,2025-06-05 03:50:00,6.1
117986,2025-06-06 09:55:00,21.6
117987,2025-06-20 10:01:00,73.1
117988,2025-06-22 02:04:00,37.7
117989,2025-06-22 10:34:00,84.3
117990,2025-06-12 23:49:00,15.5
117991,2025-06-28 00:11:00,87.7
117992,2025-06-13 12:40:00,34.0
117993,2025-06-01 23:00:00,74.7
117994,2025-06-12 19:15:00,25.8
117995,2025-06-01 20:05:00,78.8
117996,2025-06-21 11:38:00,71.3
117997,2025-06-26 19:24:00,92.4
117999,2025-06-16 08:12:00,73.4
118000,2025-06-29 23:59:00,41.0
118001,2025-06-07 22:34:00,53.8
118002,2025-06-28 16:37:00,36.6
118003,2025-06-01 16:55:00,32.7
118004,2025-06-27 03:45:00,78.4
118005,2025-06-13 03:07:00,44.6
118006,2025-06-23 04:16:00,50.1
118007,2025-06-10 07:15:00,43.7
118008,2025-06-25 14:30:00,60.6
118009,2025-06-28 07:05:00,37.8
118010,2025-06-12 04:45:00,75.8
118011,2025-06-29 23:01:00,7.4
118012,2025-06-29 05:05:00,12.8
118013,2025-06-15 17:24:00,95.0
118014,2025-06-05 05:21:00,3.1
118015,2025-06-09 15:03:00,30.4
118016,2025-06-05 06:07:00,91.8
118017,2025-06-20 10:19:00,80.8
118018,2025-06-18 21:04:00,57.7
118019,2025-06-28 12:12:00,78.7
118020,2025-06-19 06:27:00,20.6
118021,2025-06-06 18:29:00,63.6
118022,2025-06-27 07:48:00,88.3
118023,2025-06-11 21:20:00,7.7
118025,2025-06-05 22:37:00,16.1
118026,2025-06-26 22:59:00,30.8
118027,2025-06-25 00:52:00,18.2
118029,2025-06-10 00:17:00,84.1
118030,2025-06-30 01:52:00,7.2
118031,2025-06-24 09:12:00,61.6
118032,2025-06-19 02:49:00,13.5
118034,2025-06-17 05:16:00,54.2
118035,2025-06-09 03:59:00,65.3
118036,2025-06-03 05:33:00,22.3
118037,2025-06-16 10:08:00,71.8
118038,2025-06-27 03:23:00,22.9
118039,2025-06-23 21:23:00,26.7
118040,2025-06-02 08:49:00,58.2
118042,2025-06-23 09:48:00,19.2
118043,2025-06-26 09:50:00,15.0
118044,2025-06-15 16:21:00,57.8
118045,2025-06-16 00:39:00,8.0
118046,2025-06-09 10:56:00,12.5
118047,2025-06-29 18:22:00,6.1
118048,2025-06-29 20:53:00,87.8
118049,2025-06-23 03:15:00,10.5
118051,2025-06-15 23:09:00,15.4
118052,2025-06-17 20:53:00,16.7
118053,2025-06-11 21:22:00,51.0
118054,2025-06-15 10:10:00,95.4
118055,2025-06-23 14:41:00,13.3
118056,2025-06-12 20:50:00,26.3
118057,2025-06-28 19:32:00,48.2
118058,2025-06-25 11:01:00,39.7
118059,2025-06-24 20:05:00,92.3
118060,2025-06-18 06:49:00,19.3
118062,2025-06-26 07:47:00,82.4
118064,2025-06-05 02:17:00,65.6
118065,2025-06-21 12:04:00,46.4
118066,2025-06-18 11:48:00,86.3
118067,2025-06-15 08:52:00,95.5
118068,2025-06-10 15:23:00,26.4
118069,2025-06-06 20:45:00,76.9
118070,2025-06-02 12:47:00,10.6
118071,2025-06-01 04:45:00,70.0
118072,2025-06-10 21:30:00,89.4
118073,2025-06-14 07:31:00,62.0
118074,2025-06-27 12:25:00,94.0
118075,2025-06-03 02:42:00,76.2
118076,2025-06-20 19:34:00,41.9
118077,2025-06-21 06:40:00,62.3
118079,2025-06-17 06:11:00,72.8
118080,2025-06-09 12:04:00,83.9
118082,2025-06-11 23:03:00,7.0
118084,2025-06-04 13:34:00,64.2
118085,2025-06-16 06:54:00,17.0
118087,2025-06-05 06:38:00,87.0
118088,2025-06-23 22:42:00,21.8
118090,2025-06-07 06:22:00,50.3
118092,2025-06-08 09:05:00,91.3
118093,2025-06-01 08:40:00,53.9
118094,2025-06-23 18:41:00,22.0
118095,2025-06-07 17:42:00,94.9
118096,2025-06-22 11:00:00,22.0
118097,2025-06-23 08:48:00,69.7
118098,2025-06-19 07:51:00,94.0
118099,2025-06-04 16:50:00,97.5
118100,2025-06-26 19:30:00,62.6
118101,2025-06-21 12:03:00,97.1
118102,2025-06-21 17:18:00,7.6
118103,2025-06-28 11:55:00,72.6
118104,2025-06-12 09:53:00,3.2
118105,2025-06-12 00:54:00,63.2
118106,2025-06-14 12:28:00,31.7
118107,2025-06-10 04:50:00,38.3
118108,2025-06-26 13:23:00,34.0
118109,2025-06-07 16:08:00,3.2
118110,2025-06-10 22:11:00,15.0
118111,2025-06-10 01:28:00,36.1
118112,2025-06-01 13:15:00,38.7
118113,2025-06-18 02:10:00,73.5
118114,2025-06-04 22:40:00,78.7
118116,2025-06-20 03:00:00,92.5
118117,2025-06-15 06:34:00,22.3
118121,2025-06-21 07:48:00,49.1
118122,2025-06-10 08:03:00,66.0
118123,2025-06-08 11:10:00,16.3
118124,2025-06-01 20:17:00,92.0
118126,2025-06-12 19:28:00,9.6
118127,2025-06-16 11:16:00,29.6
118128,2025-06-01 20:25:00,12.7
118129,2025-06-22 12:28:00,32.0
118130,2025-06-01 14:12:00,82.1
118131,2025-06-13 06:50:00,89.6
118132,2025-06-13 21:02:00,23.4
118133,2025-06-11 13:23:00,9.5
118134,2025-06-18 17:42:00,44.8
118135,2025-06-22 04:11:00,40.4
118136,2025-06-06 19:09:00,33.8
118137,2025-06-18 05:43:00,41.7
118138,2025-06-26 20:38:00,41.2
118139,2025-06-04 22:15:00,59.9
118141,2025-06-09 14:53:00,48.0
118142,2025-06-19 01:46:00,41.0
118143,2025-06-03 16:36:00,3.4
118144,2025-06-11 15:25:00,36.3
118145,2025-06-10 22:46:00,8.6
118146,2025-06-27 00:54:00,94.5
118147,2025-06-23 04:58:00,31.8
118148,2025-06-03 12:45:00,66.5
118149,2025-06-07 17:53:00,45.9
118150,2025-06-19 10:48:00,51.0
118151,2025-06-24 15:33:00,25.5
118152,2025-06-02 08:41:00,95.1
118153,2025-06-07 07:21:00,39.0
118154,2025-06-15 10:36:00,74.1
118155,2025-06-15 15:17:00,56.5
118156,2025-06-21 20:27:00,71.8
118157,2025-06-28 00:16:00,20.1
118158,2025-06-11 13:11:00,9.4
118159,2025-06-23 10:56:00,43.7
118160,2025-06-23 06:56:00,33.6
118161,2025-06-18 11:05:00,25.8
118162,2025-06-24 16:35:00,47.6
118163,2025-06-30 11:09:00,75.0
118164,2025-06-26 18:51:00,27.6
118165,2025-06-13 04:43:00,51.0
118166,2025-06-21 18:15:00,8.6
118167,2025-06-06 02:02:00,6.4
118169,2025-06-28 21:46:00,74.1
118170,2025-06-09 01:11:00,93.8
118171,2025-06-25 06:02:00,38.2
118172,2025-06-08 08:07:00,12.1
118173,2025-06-04 00:04:00,15.6
118174,2025-06-30 15:22:00,82.3
118175,2025-06-07 17:24:00,27.8
118176,2025-06-24 22:20:00,88.2
118177,2025-06-02 18:47:00,90.4
118178,2025-06-04 06:40:00,58.6
118179,2025-06-30 12:09:00,27.2
118180,2025-06-16 19:50:00,70.6
118181,2025-06-21 22:47:00,27.3
118182,2025-06-03 02:39:00,39.5
118183,2025-06-27 14:17:00,18.8
118184,2025-06-23 01:42:00,22.3
118185,2025-06-11 18:27:00,33.2
118186,2025-06-06 05:00:00,73.5
118189,2025-06-24 08:38:00,10.0
118190,2025-06-29 00:50:00,22.2
118191,2025-06-16 01:00:00,32.5
118192,2025-06-20 01:26:00,3.8
118193,2025-06-21 08:00:00,2.2
118194,2025-06-03 23:06:00,30.8
118195,2025-06-07 05:59:00,86.3
118196,2025-06-23 23:46:00,64.8
118198,2025-06-23 08:15:00,97.5
118199,2025-06-20 04:58:00,55.4
118200,2025-06-30 08:59:00,74.4
118201,2025-06-20 11:02:00,98.2
118202,2025-06-24 13:33:00,93.8
118203,2025-06-23 02:58:00,4.3
118204,2025-06-06 12:45:00,26.0
118205,2025-06-27 03:54:00,91.0
118206,2025-06-29 01:37:00,50.7
118207,2025-06-07 01:00:00,90.8
118208,2025-06-20 15:59:00,66.5
118209,2025-06-25 07:38:00,18.9
118212,2025-06-23 17:28:00,76.0
118214,2025-06-07 06:30:00,6.8
118215,2025-06-07 19:35:00,76.5
118216,2025-06-13 00:43:00,37.8
118217,2025-06-25 08:27:00,21.0
118218,2025-06-16 08:16:00,73.9
118220,2025-06-11 19:28:00,17.1
118221,2025-06-04 07:45:00,32.8
118222,2025-06-06 04:47:00,43.1
118223,2025-06-05 14:11:00,44.4
118224,2025-06-04 07:17:00,55.4
118225,2025-06-22 19:33:00,43.2
118226,2025-06-25 22:31:00,74.8
118227,2025-06-05 13:50:00,81.3
118228,2025-06-23 20:36:00,60.9
118229,2025-06-18 02:43:00,96.8
118230,2025-06-06 02:12:00,98.7
118231,2025-06-12 15:26:00,58.4
118232,2025-06-01 09:13:00,83.0
118233,2025-06-05 23:53:00,4.6
118234,2025-06-10 23:58:00,45.7
118235,2025-06-05 17:39:00,77.5
118236,2025-06-20 14:04:00,42.2
118237,2025-06-30 12:58:00,62.1
118238,2025-06-19 01:24:00,51.9
118239,2025-06-02 14:16:00,15.9
118240,2025-06-11 02:30:00,59.5
118241,2025-06-07 16:38:00,66.8
118242,2025-06-05 08:21:00,82.8
118243,2025-06-01 19:40:00,4.3
118244,2025-06-14 08:18:00,14.6
118245,2025-06-25 10:43:00,82.8
118246,2025-06-07 07:14:00,21.6
118247,2025-06-27 12:18:00,58.5
118248,2025-06-13 18:17:00,14.9
118249,2025-06-23 16:23:00,88.4
118252,2025-06-07 00:29:00,40.4
118254,2025-06-24 13:45:00,0.7
118255,2025-06-07 08:33:00,69.2
118256,2025-06-19 14:27:00,18.8
118257,2025-06-03 07:12:00,0.2
118258,2025-06-18 10:20:00,52.0
118259,2025-06-02 14:42:00,54.1
118260,2025-06-27 15:17:00,73.2
118261,2025-06-07 16:00:00,25.7
118262,2025-06-07 11:30:00,14.7
118263,2025-06-22 22:06:00,4.9
118264,2025-06-01 23:26:00,17.0
118265,2025-06-12 00:30:00,39.5
118266,2025-06-30 13:54:00,72.7
118268,2025-06-14 02:07:00,24.2
118269,2025-06-02 02:10:00,45.9
118270,2025-06-12 19:23:00,76.6
118271,2025-06-04 05:23:00,84.6
118272,2025-06-25 14:21:00,24.1
118273,2025-06-14 18:12:00,27.3
118274,2025-06-10 06:56:00,18.3
118275,2025-06-24 21:05:00,47.1
118276,2025-06-09 11:57:00,12.0
118277,2025-06-07 12:34:00,11.1
118278,2025-06-14 11:28:00,65.0
118279,2025-06-19 05:53:00,31.6
118280,2025-06-09 13:53:00,47.9
118281,2025-06-12 10:13:00,25.9
118282,2025-06-28 01:54:00,90.1
118283,2025-06-16 00:56:00,45.8
118284,2025-06-30 22:33:00,29.7
118285,2025-06-28 03:09:00,79.1
118287,2025-06-03 01:29:00,59.0
118288,2025-06-17 20:17:00,76.8
118289,2025-06-04 08:46:00,26.7
118290,2025-06-08 20:45:00,22.0
118291,2025-06-30 21:29:00,64.9
118292,2025-06-07 21:54:00,61.1
118293,2025-06-20 04:40:00,81.0
118295,2025-06-03 13:22:00,72.3
118296,2025-06-08 18:04:00,79.0
118297,2025-06-30 17:03:00,92.7
118298,2025-06-02 12:08:00,27.2
118299,2025-06-04 10:15:00,94.4
118300,2025-06-16 08:52:00,44.9
118301,2025-06-29 15:10:00,83.8
118302,2025-06-08 05:55:00,49.8
118303,2025-06-07 15:14:00,46.9
118306,2025-06-10 15:53:00,9.4
118307,2025-06-28 15:50:00,14.8
118308,2025-06-28 06:13:00,71.9
118309,2025-06-07 22:41:00,85.9
118311,2025-06-06 18:16:00,73.1
118312,2025-06-27 13:30:00,88.2
118314,2025-06-25 09:39:00,55.0
118315,2025-06-10 12:39:00,95.5
118316,2025-06-21 15:01:00,11.2
118317,2025-06-07 18:44:00,10.9
118318,2025-06-04 08:14:00,16.0
118320,2025-06-19 20:51:00,88.4
118321,2025-06-19 22:42:00,57.5
118323,2025-06-30 02:31:00,86.9
118324,2025-06-25 09:35:00,40.8
118325,2025-06-09 04:26:00,15.8
118326,2025-06-21 05:18:00,38.6
118327,2025-06-10 04:55:00,38.2
118328,2025-06-09 03:20:00,78.6
118329,2025-06-12 00:31:00,44.8
118330,2025-06-06 12:32:00,68.8
118331,2025-06-14 19:38:00,85.0
118332,2025-06-08 05:07:00,28.7
118333,2025-06-11 15:16:00,64.2
118334,2025-06-27 18:25:00,82.7
118335,2025-06-19 15:41:00,31.1
118336,2025-06-03 18:32:00,34.4
118337,2025-06-11 09:53:00,95.9
118338,2025-06-29 23:49:00,25.7
118339,2025-06-25 04:35:00,1.9
118340,2025-06-08 01:10:00,95.5
118341,2025-06-22 00:58:00,17.6
118342,2025-06-09 09:44:00,45.2
118343,2025-06-18 21:57:00,72.4
118344,2025-06-02 14:24:00,81.1
118345,2025-06-10 20:01:00,49.0
118346,2025-06-17 15:32:00,16.6
118347,2025-06-24 05:36:00,58.8
118349,2025-06-24 03:43:00,38.3
118350,2025-06-27 16:06:00,33.4
118351,2025-06-22 06:32:00,67.6
118352,2025-06-08 08:48:00,51.6
118353,2025-06-04 00:50:00,19.2
118354,2025-06-29 23:33:00,73.3
118356,2025-06-30 07:00:00,42.9
118358,2025-06-18 18:21:00,15.6
118361,2025-06-26 14:16:00,27.6
118362,2025-06-12 15:37:00,51.2
118363,2025-06-06 22:29:00,62.5
118364,2025-06-09 06:47:00,25.4
118366,2025-06-22 07:34:00,18.7
118367,2025-06-22 09:41:00,66.8
118368,2025-06-17 01:46:00,46.7
118369,2025-06-22 01:35:00,63.1
118370,2025-06-03 06:43:00,38.0
118371,2025-06-06 23:16:00,2.5
118372,2025-06-17 13:45:00,30.2
118373,2025-06-16 06:01:00,79.9
118374,2025-06-10 13:20:00,55.2
118375,2025-06-25 13:46:00,62.7
118376,2025-06-04 22:57:00,51.5
118377,2025-06-07 21:30:00,53.9
118378,2025-06-04 19:00:00,91.5
118379,2025-06-10 22:24:00,62.5
118380,2025-06-20 20:53:00,71.8
118384,2025-06-16 08:48:00,5.0
118385,2025-06-30 00:41:00,87.0
118386,2025-06-24 07:04:00,38.8
118387,2025-06-03 13:21:00,68.6
118388,2025-06-05 08:17:00,91.2
118389,2025-06-13 03:28:00,6.7
118390,2025-06-01 03:02:00,73.4
118391,2025-06-18 06:31:00,82.9
118392,2025-06-24 01:09:00,90.7
118394,2025-06-09 20:16:00,99.1
118395,2025-06-30 15:28:00,68.5
118396,2025-06-20 15:13:00,99.1
118397,2025-06-20 16:09:00,11.3
118398,2025-06-21 15:21:00,93.3
118400,2025-06-09 07:44:00,5.8
118401,2025-06-06 07:24:00,86.9
118402,2025-06-01 16:16:00,98.2
118403,2025-06-05 14:07:00,42.6
118404,2025-06-10 17:37:00,7.8
118405,2025-06-17 02:42:00,1.5
118406,2025-06-09 05:57:00,23.2
118407,2025-06-09 10:15:00,2.8
118408,2025-06-09 00:49:00,33.8
118409,2025-06-07 17:10:00,87.7
118410,2025-06-30 23:08:00,82.1
118411,2025-06-01 10:50:00,65.6
118412,2025-06-19 06:13:00,43.5
118413,2025-06-04 06:06:00,20.8
118415,2025-06-20 05:59:00,4.6
118416,2025-06-12 13:10:00,16.4
118417,2025-06-24 01:45:00,32.7
118418,2025-06-11 13:48:00,99.6
118419,2025-06-30 05:00:00,86.8
118420,2025-06-25 04:31:00,11.1
118421,2025-06-29 09:55:00,40.7
118422,2025-06-29 22:40:00,89.3
118423,2025-06-14 13:52:00,83.8
118424,2025-06-05 06:42:00,63.5
118425,2025-06-03 03:18:00,9.2
118426,2025-06-22 11:52:00,25.8
118427,2025-06-12 07:05:00,0.5
118428,2025-06-04 08:12:00,31.3
118429,2025-06-01 14:52:00,42.5
118431,2025-06-23 07:05:00,44.7
118432,2025-06-08 10:37:00,30.0
118433,2025-06-10 23:00:00,7.2
118434,2025-06-17 23:39:00,19.0
118435,2025-06-20 02:35:00,95.3
118437,2025-06-30 18:24:00,93.7
118438,2025-06-28 11:39:00,71.6
118439,2025-06-23 03:20:00,33.5
118440,2025-06-29 00:18:00,95.3
118441,2025-06-17 16:35:00,76.9
118445,2025-06-17 13:26:00,99.8
118446,2025-06-24 17:26:00,39.2
118447,2025-06-11 00:48:00,67.7
118449,2025-06-19 22:33:00,94.1
118451,2025-06-25 02:28:00,47.2
118452,2025-06-03 07:27:00,21.8
118454,2025-06-16 08:01:00,41.3
118455,2025-06-09 07:31:00,62.1
118456,2025-06-21 14:39:00,14.7
118457,2025-06-28 03:31:00,76.6
118458,2025-06-16 12:44:00,23.1
118459,2025-06-02 15:17:00,89.2
118461,2025-06-21 23:31:00,45.3
118462,2025-06-13 07:31:00,92.8
118463,2025-06-23 16:45:00,40.3
118464,2025-06-11 00:55:00,88.3
118465,2025-06-24 06:28:00,78.1
118467,2025-06-09 22:36:00,70.7
118468,2025-06-12 14:12:00,62.3
118469,2025-06-08 17:22:00,25.5
118471,2025-06-17 01:28:00,16.3
118472,2025-06-27 18:57:00,76.2
118473,2025-06-28 05:59:00,47.7
118474,2025-06-25 18:07:00,53.7
118475,2025-06-03 17:00:00,74.4
118476,2025-06-20 05:12:00,93.9
118477,2025-06-25 01:33:00,84.2
118478,2025-06-17 07:29:00,52.4
118480,2025-06-05 23:24:00,26.4
118481,2025-06-07 17:30:00,86.0
118482,2025-06-23 16:26:00,30.1
118483,2025-06-29 01:06:00,90.2
118484,2025-06-10 10:03:00,30.7
118486,2025-06-05 03:35:00,96.7
118487,2025-06-14 08:55:00,58.5
118488,2025-06-02 00:59:00,92.5
118489,2025-06-06 23:14:00,76.5
118490,2025-06-30 03:50:00,99.9
118491,2025-06-17 12:53:00,69.3
118492,2025-06-25 23:00:00,61.5
118494,2025-06-14 13:51:00,84.7
118495,2025-06-22 19:30:00,85.8
118497,2025-06-16 06:45:00,50.3
118498,2025-06-30 23:41:00,70.8
118500,2025-06-20 17:55:00,74.3
118501,2025-06-24 15:01:00,19.2
118502,2025-06-16 10:00:00,75.4
118503,2025-06-06 10:22:00,83.2
118504,2025-06-09 23:21:00,83.2
118505,2025-06-30 13:13:00,8.0
118506,2025-06-21 08:42:00,9.3
118507,2025-06-06 19:59:00,79.6
118508,2025-06-06 02:07:00,21.7
118510,2025-06-29 02:10:00,21.3
118511,2025-06-22 08:57:00,32.3
118512,2025-06-24 09:09:00,16.9
118513,2025-06-02 03:57:00,90.1
118515,2025-06-13 15:30:00,64.4
118516,2025-06-10 11:42:00,89.7
118517,2025-06-20 15:11:00,92.5
118518,2025-06-30 08:10:00,42.4
118519,2025-06-11 10:05:00,43.6
118520,2025-06-19 01:58:00,75.0
118521,2025-06-29 03:41:00,65.6
118522,2025-06-18 13:31:00,20.7
118523,2025-06-15 00:36:00,81.7
118524,2025-06-09 23:43:00,48.9
118525,2025-06-26 20:32:00,35.5
118526,2025-06-23 01:25:00,35.5
