,timestamp,value
472354,2025-06-23 16:53:00,86.0
472355,2025-06-28 02:10:00,14.4
472356,2025-06-26 09:14:00,69.8
472357,2025-06-11 11:53:00,77.8
472358,2025-06-05 09:24:00,75.2
472359,2025-06-22 19:15:00,55.3
472360,2025-06-22 14:27:00,60.2
472361,2025-06-23 19:47:00,87.6
472362,2025-06-15 01:35:00,19.3
472363,2025-06-04 08:15:00,90.4
472364,2025-06-02 10:09:00,10.3
472366,2025-06-21 16:37:00,72.0
472367,2025-06-10 06:10:00,61.7
472368,2025-06-05 07:49:00,90.9
472369,2025-06-20 20:55:00,99.5
472370,2025-06-30 05:13:00,73.2
472371,2025-06-15 05:47:00,9.7
472372,2025-06-07 04:07:00,55.3
472373,2025-06-23 16:32:00,14.7
472375,2025-06-08 06:06:00,46.4
472376,2025-06-20 11:04:00,98.2
472378,2025-06-27 09:11:00,47.6
472380,2025-06-25 05:20:00,6.6
472381,2025-06-05 12:38:00,6.8
472382,2025-06-15 17:02:00,16.6
472383,2025-06-14 17:01:00,0.9
472385,2025-06-15 15:07:00,80.9
472386,2025-06-11 22:24:00,98.1
472387,2025-06-07 10:46:00,40.1
472388,2025-06-19 05:58:00,63.6
472389,2025-06-30 13:10:00,83.2
472391,2025-06-28 19:59:00,43.1
472392,2025-06-27 10:54:00,36.8
472393,2025-06-10 08:52:00,95.0
472394,2025-06-13 09:49:00,68.9
472395,2025-06-15 10:51:00,52.9
472396,2025-06-28 03:45:00,9.1
472397,2025-06-08 09:18:00,41.7
472398,2025-06-23 13:50:00,45.7
472400,2025-06-10 02:57:00,26.9
472401,2025-06-02 18:35:00,55.0
472402,2025-06-28 22:13:00,0.0
472403,2025-06-07 21:26:00,36.9
472404,2025-06-20 02:27:00,43.3
472405,2025-06-15 12:19:00,67.6
472406,2025-06-09 07:52:00,21.5
472407,2025-06-19 09:50:00,35.2
472408,2025-06-21 10:31:00,82.5
472409,2025-06-27 09:08:00,55.4
472411,2025-06-03 09:15:00,33.2
472412,2025-06-30 23:50:00,56.6
472413,2025-06-10 10:44:00,92.8
472414,2025-06-17 03:44:00,59.9
472415,2025-06-08 16:38:00,30.1
472416,2025-06-21 15:37:00,25.6
472417,2025-06-16 22:09:00,90.5
472418,2025-06-14 04:32:00,98.5
472419,2025-06-24 05:42:00,88.3
472420,2025-06-16 12:34:00,85.7
472421,2025-06-22 09:20:00,59.8
472422,2025-06-02 14:57:00,29.6
472423,2025-06-15 22:28:00,69.3
472424,2025-06-13 13:49:00,88.2
472425,2025-06-01 13:17:00,0.7
472426,2025-06-20 02:24:00,12.8
472427,2025-06-25 04:05:00,61.4
472428,2025-06-04 10:11:00,75.9
472429,2025-06-28 05:11:00,8.8
472431,2025-06-02 06:09:00,66.6
472432,2025-06-27 05:38:00,71.5
472433,2025-06-25 11:17:00,10.7
472434,2025-06-22 23:24:00,62.3
472435,2025-06-20 23:45:00,75.5
472436,2025-06-12 08:06:00,27.0
472437,2025-06-17 23:11:00,95.8
472438,2025-06-21 18:23:00,4.1
472439,2025-06-16 13:54:00,25.7
472440,2025-06-03 06:44:00,32.2
472442,2025-06-25 12:02:00,27.0
472443,2025-06-07 15:05:00,52.4
472444,2025-06-12 08:50:00,43.2
472445,2025-06-09 18:59:00,62.0
472446,2025-06-26 16:26:00,97.0
472447,2025-06-06 16:23:00,86.5
472448,2025-06-06 07:48:00,91.5
472449,2025-06-08 08:12:00,94.7
472450,2025-06-08 03:25:00,30.4
472451,2025-06-09 07:03:00,24.6
472454,2025-06-10 14:54:00,30.9
472455,2025-06-14 20:27:00,62.8
472456,2025-06-04 22:30:00,8.2
472457,2025-06-23 19:46:00,94.5
472459,2025-06-17 01:04:00,64.0
472460,2025-06-08 14:54:00,70.0
472462,2025-06-28 04:39:00,32.5
472463,2025-06-07 05:08:00,56.3
472464,2025-06-27 06:14:00,11.3
472465,2025-06-14 22:51:00,28.6
472466,2025-06-19 08:00:00,57.8
472467,2025-06-18 08:40:00,44.6
472468,2025-06-04 03:08:00,61.9
472469,2025-06-18 10:43:00,72.5
472471,2025-06-22 19:37:00,70.0
472472,2025-06-21 17:28:00,74.7
472473,2025-06-20 09:11:00,6.9
472474,2025-06-10 06:10:00,96.1
472475,2025-06-20 11:43:00,90.0
472476,2025-06-14 13:26:00,84.9
472477,2025-06-07 07:19:00,61.9
472478,2025-06-14 15:26:00,93.9
472479,2025-06-18 14:51:00,18.7
472480,2025-06-09 09:21:00,70.0
472481,2025-06-01 10:57:00,97.6
472482,2025-06-30 12:52:00,34.4
472483,2025-06-23 00:43:00,52.4
472484,2025-06-29 23:29:00,88.6
472485,2025-06-12 12:10:00,5.7
472486,2025-06-26 14:06:00,44.8
472487,2025-06-08 16:11:00,92.3
472488,2025-06-01 08:49:00,59.5
472489,2025-06-25 10:50:00,61.1
472490,2025-06-18 15:49:00,33.9
472491,2025-06-08 11:25:00,2.3
472492,2025-06-20 01:50:00,96.0
472494,2025-06-16 21:29:00,27.3
472495,2025-06-16 13:54:00,52.0
472496,2025-06-05 10:29:00,85.3
472497,2025-06-07 23:14:00,50.1
472498,2025-06-12 14:37:00,43.0
472499,2025-06-20 09:11:00,41.5
472500,2025-06-19 15:41:00,34.9
472501,2025-06-18 13:36:00,23.6
472502,2025-06-05 00:31:00,13.2
472503,2025-06-25 02:48:00,3.4
472504,2025-06-11 06:30:00,14.2
472505,2025-06-29 09:09:00,67.6
472506,2025-06-17 02:49:00,83.3
472507,2025-06-29 07:43:00,63.5
472508,2025-06-24 18:44:00,38.4
472509,2025-06-14 18:05:00,43.9
472510,2025-06-26 22:41:00,80.6
472511,2025-06-26 02:28:00,22.1
472512,2025-06-06 08:37:00,38.2
472513,2025-06-02 03:17:00,51.6
472514,2025-06-12 11:08:00,74.4
472515,2025-06-09 21:11:00,43.4
472517,2025-06-25 19:07:00,52.8
472518,2025-06-25 06:44:00,70.4
472519,2025-06-06 19:57:00,12.9
472520,2025-06-14 14:19:00,54.5
472521,2025-06-13 04:06:00,93.8
472522,2025-06-10 08:42:00,40.0
472523,2025-06-07 09:22:00,86.9
472524,2025-06-20 21:18:00,18.6
472525,2025-06-20 02:13:00,76.7
472527,2025-06-08 13:01:00,71.5
472528,2025-06-05 09:50:00,72.3
472530,2025-06-27 10:57:00,76.4
472531,2025-06-12 03:39:00,52.7
472532,2025-06-17 02:56:00,64.9
472533,2025-06-30 10:28:00,39.7
472534,2025-06-26 15:32:00,30.8
472535,2025-06-30 07:50:00,48.5
472536,2025-06-24 05:21:00,39.6
472537,2025-06-29 08:45:00,78.7
472538,2025-06-13 04:04:00,86.2
472539,2025-06-13 18:39:00,94.1
472540,2025-06-03 17:54:00,16.1
472542,2025-06-17 14:33:00,41.3
472543,2025-06-02 17:15:00,13.8
472544,2025-06-27 07:56:00,8.7
472545,2025-06-13 09:49:00,23.2
472546,2025-06-19 21:23:00,44.0
472548,2025-06-28 17:56:00,58.3
472549,2025-06-08 05:52:00,40.1
472551,2025-06-20 08:02:00,77.3
472552,2025-06-06 10:36:00,94.2
472553,2025-06-01 01:40:00,59.6
472554,2025-06-10 05:16:00,5.7
472555,2025-06-01 21:28:00,73.1
472556,2025-06-16 02:23:00,44.8
472557,2025-06-17 17:12:00,25.1
472558,2025-06-10 14:46:00,9.2
472559,2025-06-10 00:30:00,36.0
472560,2025-06-10 06:57:00,52.8
472561,2025-06-16 14:50:00,30.8
472562,2025-06-01 18:17:00,44.4
472563,2025-06-11 08:22:00,88.2
472564,2025-06-18 22:22:00,58.1
472565,2025-06-19 16:08:00,52.5
472566,2025-06-18 00:44:00,73.2
472568,2025-06-30 22:51:00,78.1
472569,2025-06-30 01:43:00,78.0
472570,2025-06-27 09:30:00,40.1
472572,2025-06-21 16:34:00,82.1
472573,2025-06-16 13:35:00,95.0
472575,2025-06-18 13:30:00,66.0
472576,2025-06-28 10:30:00,59.0
472577,2025-06-24 18:29:00,37.0
472578,2025-06-11 09:39:00,80.4
472579,2025-06-20 22:20:00,69.9
472580,2025-06-01 09:36:00,22.8
472581,2025-06-26 21:56:00,99.5
472582,2025-06-18 00:00:00,22.2
472583,2025-06-02 17:40:00,50.0
472584,2025-06-11 06:31:00,1.4
472585,2025-06-20 19:56:00,31.2
472586,2025-06-13 06:50:00,21.7
472587,2025-06-12 01:07:00,33.5
472588,2025-06-23 09:04:00,4.5
472589,2025-06-30 22:13:00,97.3
472590,2025-06-24 21:15:00,46.2
472591,2025-06-19 15:25:00,40.4
472592,2025-06-21 03:31:00,79.1
472593,2025-06-23 11:51:00,2.3
472594,2025-06-26 02:10:00,40.5
472595,2025-06-23 20:03:00,0.3
472596,2025-06-27 10:32:00,33.2
472597,2025-06-16 18:20:00,99.8
472598,2025-06-10 11:01:00,31.4
472599,2025-06-29 22:38:00,11.4
472600,2025-06-23 14:19:00,20.6
472603,2025-06-11 03:16:00,63.9
472604,2025-06-15 21:06:00,18.3
472605,2025-06-11 15:23:00,98.2
472606,2025-06-02 07:32:00,48.4
472607,2025-06-16 07:04:00,48.5
472608,2025-06-09 17:12:00,48.1
472609,2025-06-06 14:30:00,34.3
472610,2025-06-13 22:37:00,49.7
472611,2025-06-13 15:43:00,81.7
472612,2025-06-20 15:38:00,36.4
472613,2025-06-16 02:56:00,62.4
472615,2025-06-01 10:34:00,52.7
472616,2025-06-01 23:46:00,72.6
472618,2025-06-17 07:38:00,32.0
472619,2025-06-11 07:25:00,47.7
472620,2025-06-17 06:37:00,17.7
472621,2025-06-11 06:39:00,76.2
472623,2025-06-13 07:39:00,63.8
472625,2025-06-11 21:56:00,40.4
472626,2025-06-05 10:45:00,73.5
472627,2025-06-01 21:32:00,67.5
472628,2025-06-01 02:17:00,49.7
472629,2025-06-08 17:42:00,76.2
472630,2025-06-28 03:09:00,72.7
472631,2025-06-27 02:15:00,2.8
472632,2025-06-03 11:39:00,97.7
472633,2025-06-25 07:19:00,40.0
472634,2025-06-20 12:11:00,28.8
472635,2025-06-07 04:46:00,95.3
472637,2025-06-29 02:58:00,39.4
472638,2025-06-29 00:35:00,20.1
472639,2025-06-20 16:27:00,68.4
472641,2025-06-22 17:28:00,43.9
472642,2025-06-07 19:53:00,57.6
472643,2025-06-17 17:56:00,32.0
472644,2025-06-20 23:58:00,51.6
472645,2025-06-27 10:56:00,45.8
472646,2025-06-15 23:17:00,31.1
472647,2025-06-14 07:09:00,33.0
472648,2025-06-22 02:38:00,34.1
472649,2025-06-04 20:05:00,40.4
472650,2025-06-24 10:36:00,55.4
472651,2025-06-25 18:29:00,69.8
472653,2025-06-07 22:57:00,86.1
472654,2025-06-25 21:44:00,0.7
472655,2025-06-03 02:15:00,9.0
472657,2025-06-06 19:17:00,71.5
472658,2025-06-18 22:52:00,74.6
472659,2025-06-08 10:57:00,52.0
472660,2025-06-02 03:54:00,86.5
472661,2025-06-01 02:38:00,26.1
472662,2025-06-05 22:06:00,30.2
472663,2025-06-28 22:34:00,59.1
472664,2025-06-21 01:18:00,20.0
472665,2025-06-19 16:29:00,39.8
472667,2025-06-14 04:52:00,92.2
472668,2025-06-30 16:34:00,98.4
472669,2025-06-20 07:37:00,68.1
472670,2025-06-17 06:16:00,69.0
472671,2025-06-19 04:00:00,73.7
472672,2025-06-08 15:13:00,27.8
472673,2025-06-30 07:31:00,41.5
472676,2025-06-12 23:56:00,42.9
472677,2025-06-09 19:31:00,30.4
472678,2025-06-12 02:27:00,99.1
472679,2025-06-08 21:17:00,36.8
472680,2025-06-15 13:19:00,46.5
472681,2025-06-21 06:18:00,42.4
472682,2025-06-18 21:20:00,24.8
472683,2025-06-01 17:22:00,19.8
472684,2025-06-01 05:38:00,36.1
472685,2025-06-05 06:39:00,83.0
472686,2025-06-29 07:01:00,31.1
472687,2025-06-21 08:54:00,56.0
472688,2025-06-06 17:40:00,0.8
472689,2025-06-20 22:56:00,65.9
472690,2025-06-04 00:54:00,33.5
472691,2025-06-22 23:35:00,17.8
472692,2025-06-23 02:58:00,61.8
472693,2025-06-01 21:38:00,35.1
472694,2025-06-29 06:12:00,88.6
472695,2025-06-12 11:56:00,32.3
472696,2025-06-11 10:16:00,72.4
472697,2025-06-21 02:14:00,97.6
472698,2025-06-04 20:11:00,6.1
472699,2025-06-25 00:25:00,94.0
472700,2025-06-05 10:37:00,11.0
472702,2025-06-16 13:00:00,49.6
472703,2025-06-21 15:24:00,4.4
472704,2025-06-10 07:38:00,68.0
472705,2025-06-28 23:58:00,94.1
472706,2025-06-01 13:35:00,91.5
472708,2025-06-13 16:05:00,87.2
472709,2025-06-03 17:05:00,41.3
472710,2025-06-30 21:26:00,97.0
472711,2025-06-01 14:56:00,49.9
472712,2025-06-18 04:57:00,24.4
472713,2025-06-15 00:52:00,79.5
472715,2025-06-15 09:26:00,29.5
472716,2025-06-13 01:00:00,73.7
472717,2025-06-02 02:45:00,26.8
472719,2025-06-18 23:11:00,22.1
472720,2025-06-11 12:40:00,8.3
472721,2025-06-17 18:09:00,21.8
472722,2025-06-17 01:58:00,81.8
472723,2025-06-02 12:18:00,76.5
472724,2025-06-17 14:26:00,23.7
472725,2025-06-03 01:16:00,7.2
472728,2025-06-14 11:23:00,98.7
472730,2025-06-03 11:08:00,38.1
472733,2025-06-22 07:56:00,4.6
472736,2025-06-11 11:00:00,82.1
472738,2025-06-18 10:22:00,19.2
472739,2025-06-28 03:50:00,27.5
472741,2025-06-26 11:04:00,68.2
472742,2025-06-17 08:00:00,94.5
472743,2025-06-07 04:03:00,92.2
472744,2025-06-07 05:14:00,89.3
472745,2025-06-14 04:36:00,45.4
472746,2025-06-21 04:49:00,3.8
472747,2025-06-27 23:40:00,20.8
472748,2025-06-10 16:32:00,90.3
472749,2025-06-15 05:09:00,86.6
472750,2025-06-19 08:12:00,48.8
472751,2025-06-18 03:34:00,77.6
472752,2025-06-15 19:57:00,5.9
472753,2025-06-07 23:02:00,11.2
472754,2025-06-10 02:00:00,17.1
472755,2025-06-24 19:45:00,0.1
472756,2025-06-13 20:04:00,72.6
472757,2025-06-14 07:06:00,88.6
472758,2025-06-28 12:11:00,58.8
472759,2025-06-14 10:39:00,11.5
472760,2025-06-10 05:13:00,24.4
472761,2025-06-11 02:29:00,84.1
472762,2025-06-06 02:00:00,75.8
472763,2025-06-23 21:22:00,16.8
472765,2025-06-07 02:03:00,95.1
472766,2025-06-01 23:49:00,85.2
472767,2025-06-14 05:50:00,8.1
472769,2025-06-06 02:00:00,49.2
472770,2025-06-30 04:41:00,13.6
472773,2025-06-21 23:14:00,21.9
472774,2025-06-06 07:04:00,40.6
472775,2025-06-23 23:07:00,86.9
472776,2025-06-12 04:21:00,82.0
472780,2025-06-21 22:56:00,17.6
472781,2025-06-02 03:28:00,23.9
472782,2025-06-09 13:44:00,45.6
472783,2025-06-26 14:43:00,14.7
472784,2025-06-24 05:39:00,48.6
472785,2025-06-14 13:56:00,92.6
472786,2025-06-12 14:51:00,86.6
472788,2025-06-02 20:45:00,53.4
472789,2025-06-10 14:13:00,42.3
472790,2025-06-07 04:05:00,34.5
472791,2025-06-01 03:20:00,96.2
472792,2025-06-16 12:59:00,31.4
472793,2025-06-02 07:16:00,72.2
472794,2025-06-08 13:41:00,3.3
472795,2025-06-16 18:35:00,41.0
472796,2025-06-03 21:31:00,82.9
472797,2025-06-16 04:06:00,62.6
472798,2025-06-07 09:21:00,87.4
472799,2025-06-07 01:37:00,10.8
472800,2025-06-25 10:25:00,13.2
472801,2025-06-15 20:49:00,91.4
472802,2025-06-07 15:16:00,16.3
472803,2025-06-20 19:39:00,54.7
472804,2025-06-09 04:29:00,26.0
472805,2025-06-13 15:17:00,34.6
472807,2025-06-19 13:40:00,51.8
472808,2025-06-16 01:19:00,41.1
472810,2025-06-13 09:26:00,77.9
472811,2025-06-07 06:03:00,18.4
472813,2025-06-01 10:22:00,65.5
472814,2025-06-10 22:49:00,24.3
472815,2025-06-12 00:21:00,16.6
472816,2025-06-05 03:01:00,1.3
472817,2025-06-06 04:00:00,53.8
472818,2025-06-17 09:37:00,96.7
472819,2025-06-26 00:37:00,54.1
472820,2025-06-25 03:17:00,91.4
472821,2025-06-12 03:27:00,69.4
472822,2025-06-16 06:49:00,24.3
472823,2025-06-27 01:35:00,25.0
472824,2025-06-18 10:04:00,63.2
472825,2025-06-25 21:43:00,85.2
472826,2025-06-29 20:37:00,47.3
472830,2025-06-15 12:19:00,19.2
472831,2025-06-07 10:19:00,52.1
472832,2025-06-22 22:32:00,14.0
472834,2025-06-22 06:24:00,49.7
472836,2025-06-17 23:15:00,53.1
472838,2025-06-11 03:53:00,31.3
472839,2025-06-23 08:52:00,72.9
472841,2025-06-07 10:28:00,24.6
472843,2025-06-09 05:33:00,34.5
472844,2025-06-09 22:49:00,18.8
472845,2025-06-29 10:30:00,1.8
472846,2025-06-06 07:41:00,50.2
472847,2025-06-30 20:36:00,1.3
472848,2025-06-24 17:18:00,25.5
472849,2025-06-19 13:57:00,83.0
472851,2025-06-25 06:16:00,89.3
472852,2025-06-17 16:11:00,69.2
472853,2025-06-27 12:15:00,21.1
472854,2025-06-04 12:57:00,36.4
472855,2025-06-17 09:19:00,37.4
472858,2025-06-14 02:15:00,44.0
472859,2025-06-29 16:17:00,53.2
472860,2025-06-08 06:51:00,89.6
472861,2025-06-25 19:55:00,24.6
472862,2025-06-19 13:21:00,45.8
472863,2025-06-03 18:33:00,45.7
472865,2025-06-29 18:23:00,0.4
472866,2025-06-27 17:53:00,95.2
472867,2025-06-26 11:08:00,60.6
472868,2025-06-29 20:12:00,25.0
472869,2025-06-13 10:54:00,12.1
472871,2025-06-24 03:19:00,67.1
472872,2025-06-13 07:23:00,50.4
472873,2025-06-03 15:52:00,48.1
472874,2025-06-20 09:54:00,74.1
472875,2025-06-16 18:34:00,15.4
472876,2025-06-18 05:43:00,39.4
472877,2025-06-19 20:27:00,75.1
472878,2025-06-27 05:15:00,2.2
472879,2025-06-13 08:48:00,70.3
472880,2025-06-30 09:54:00,86.9
472881,2025-06-26 10:49:00,0.9
472882,2025-06-06 13:13:00,59.4
472883,2025-06-02 19:38:00,23.0
472884,2025-06-17 15:47:00,53.3
472885,2025-06-26 13:15:00,52.9
472886,2025-06-18 07:05:00,3.0
472887,2025-06-09 02:32:00,90.3
472888,2025-06-01 04:20:00,6.2
472889,2025-06-03 16:23:00,98.0
472891,2025-06-17 18:17:00,45.7
472892,2025-06-15 04:27:00,61.0
472893,2025-06-27 03:57:00,93.3
472894,2025-06-13 14:50:00,56.2
472895,2025-06-12 06:38:00,53.4
472896,2025-06-05 11:19:00,25.6
472897,2025-06-01 18:43:00,99.7
472898,2025-06-30 23:24:00,72.5
472899,2025-06-02 07:14:00,42.2
472900,2025-06-20 21:06:00,64.1
472901,2025-06-04 00:27:00,91.6
472902,2025-06-16 05:11:00,47.9
472903,2025-06-14 21:13:00,3.1
472904,2025-06-03 05:55:00,43.0
472905,2025-06-25 03:13:00,24.4
472906,2025-06-21 06:24:00,97.3
472907,2025-06-20 08:58:00,65.0
472909,2025-06-12 01:43:00,51.7
472910,2025-06-25 17:05:00,47.8
472911,2025-06-05 03:41:00,68.5
472912,2025-06-08 10:36:00,89.3
472913,2025-06-24 04:30:00,36.6
472915,2025-06-08 02:20:00,95.8
472916,2025-06-06 12:54:00,6.0
472917,2025-06-05 15:22:00,24.8
472918,2025-06-14 17:08:00,21.1
472919,2025-06-28 22:42:00,46.6
472921,2025-06-19 16:33:00,21.9
472922,2025-06-21 20:47:00,0.7
472925,2025-06-17 20:52:00,4.2
472926,2025-06-27 19:26:00,82.1
472927,2025-06-15 23:42:00,97.8
472929,2025-06-23 21:59:00,50.8
472931,2025-06-13 03:15:00,62.6
472933,2025-06-04 00:48:00,15.9
472934,2025-06-27 09:55:00,17.7
472935,2025-06-14 20:20:00,81.6
472937,2025-06-17 23:41:00,22.7
472938,2025-06-28 14:03:00,27.1
472940,2025-06-01 23:27:00,61.1
472941,2025-06-04 09:08:00,28.9
472944,2025-06-29 21:33:00,70.3
472945,2025-06-18 03:44:00,64.0
472946,2025-06-21 19:48:00,52.5
472947,2025-06-23 09:55:00,15.1
472948,2025-06-18 14:30:00,58.1
472949,2025-06-14 19:54:00,78.9
472950,2025-06-23 06:22:00,31.0
472951,2025-06-22 15:11:00,57.9
472952,2025-06-05 01:11:00,5.3
472953,2025-06-02 19:07:00,36.8
472954,2025-06-13 02:04:00,49.8
472955,2025-06-17 07:56:00,9.3
472956,2025-06-27 14:13:00,68.1
472957,2025-06-30 06:50:00,61.6
472960,2025-06-29 06:36:00,51.6
472961,2025-06-10 00:04:00,13.7
472963,2025-06-17 16:22:00,11.2
472965,2025-06-09 07:46:00,82.9
472966,2025-06-28 14:44:00,55.7
472967,2025-06-07 08:33:00,87.8
472968,2025-06-06 22:39:00,8.3
472970,2025-06-25 08:50:00,34.1
472972,2025-06-29 22:52:00,47.3
472973,2025-06-27 03:53:00,45.1
472974,2025-06-09 08:44:00,86.5
472975,2025-06-20 16:04:00,70.2
472976,2025-06-05 22:02:00,25.2
472977,2025-06-25 05:22:00,5.7
472978,2025-06-16 00:32:00,56.5
472979,2025-06-23 03:27:00,17.0
472980,2025-06-28 12:30:00,47.8
472981,2025-06-21 14:05:00,96.9
472982,2025-06-27 18:35:00,33.5
472983,2025-06-28 15:06:00,87.7
472984,2025-06-13 08:00:00,5.3
472985,2025-06-12 10:17:00,41.2
472986,2025-06-22 03:12:00,86.1
472987,2025-06-21 17:20:00,12.7
472988,2025-06-18 06:06:00,69.3
472989,2025-06-03 20:56:00,12.7
472990,2025-06-27 21:07:00,52.7
472991,2025-06-23 20:59:00,8.8
472992,2025-06-02 17:21:00,82.4
472993,2025-06-05 14:00:00,73.7
472994,2025-06-14 03:56:00,86.0
472995,2025-06-29 20:28:00,81.7
472996,2025-06-09 18:07:00,1.4
472997,2025-06-19 09:38:00,48.6
472998,2025-06-04 10:53:00,83.1
472999,2025-06-28 09:05:00,88.4
473001,2025-06-30 04:20:00,49.2
473002,2025-06-12 00:15:00,62.0
473003,2025-06-01 19:34:00,23.0
473004,2025-06-21 18:52:00,86.3
473005,2025-06-10 09:05:00,77.1
473007,2025-06-01 18:28:00,38.3
473008,2025-06-23 04:34:00,20.7
473009,2025-06-25 17:51:00,23.7
473011,2025-06-30 13:50:00,88.4
473012,2025-06-30 05:10:00,60.5
473013,2025-06-26 07:41:00,1.2
473014,2025-06-17 12:07:00,97.3
473015,2025-06-23 12:33:00,76.5
473018,2025-06-12 01:33:00,8.3
473020,2025-06-11 23:54:00,90.6
473021,2025-06-07 21:16:00,64.8
473025,2025-06-28 11:25:00,45.0
473026,2025-06-06 15:20:00,70.2
473027,2025-06-30 11:44:00,18.7
473028,2025-06-15 01:31:00,88.0
473029,2025-06-13 08:01:00,55.7
473030,2025-06-03 00:39:00,1.9
473032,2025-06-24 16:49:00,21.2
473033,2025-06-12 12:16:00,17.1
473034,2025-06-24 17:31:00,14.6
473035,2025-06-26 19:58:00,20.2
473036,2025-06-09 06:20:00,90.5
473037,2025-06-18 06:40:00,56.1
473038,2025-06-17 14:23:00,24.3
473039,2025-06-27 11:13:00,93.1
473040,2025-06-28 02:26:00,20.8
473042,2025-06-19 16:17:00,69.4
473043,2025-06-16 15:08:00,98.0
473045,2025-06-27 10:55:00,39.8
473046,2025-06-13 13:00:00,96.6
473047,2025-06-04 17:38:00,56.0
473048,2025-06-02 03:06:00,84.8
473049,2025-06-06 11:27:00,48.2
473050,2025-06-06 21:06:00,29.1
473051,2025-06-13 03:16:00,49.7
473052,2025-06-11 04:51:00,53.1
473053,2025-06-22 02:10:00,3.7
473054,2025-06-30 03:18:00,54.6
473055,2025-06-12 18:53:00,80.2
473056,2025-06-21 04:37:00,37.8
473057,2025-06-26 08:04:00,20.3
473058,2025-06-15 03:02:00,67.3
473059,2025-06-12 19:12:00,48.2
473060,2025-06-08 10:36:00,74.0
473062,2025-06-01 21:26:00,35.5
473063,2025-06-09 05:58:00,84.8
473064,2025-06-27 21:35:00,28.1
473065,2025-06-29 01:45:00,72.7
473066,2025-06-26 15:34:00,23.3
473067,2025-06-07 10:26:00,40.5
473068,2025-06-24 02:27:00,62.8
473069,2025-06-16 05:45:00,98.3
473070,2025-06-10 12:46:00,22.3
473071,2025-06-30 18:09:00,80.1
473072,2025-06-07 13:55:00,86.5
473073,2025-06-29 23:59:00,66.3
473074,2025-06-01 06:45:00,85.0
473075,2025-06-12 02:23:00,33.2
473077,2025-06-26 00:32:00,25.5
473078,2025-06-24 14:13:00,17.8
473079,2025-06-21 01:50:00,2.0
473080,2025-06-08 06:55:00,79.0
473083,2025-06-08 15:01:00,29.9
473084,2025-06-14 14:47:00,3.9
